date,market_price,total_bitcoins,market_cap,difficulty,transaction_fees,n_unique_addresses,n_transactions_total
2/17/2010 0:00,0,2043200,0,2.527738215,0,241,41240
2/18/2010 0:00,0,2054650,0,2.527738215,0,234,41475
2/19/2010 0:00,0,2063600,0,2.527738215,0,185,41658
2/20/2010 0:00,0,2074700,0,2.527738215,0,224,41882
2/21/2010 0:00,0,2085400,0,2.527738215,0,218,42100
2/22/2010 0:00,0,2098150,0,2.527738215,0,262,42361
2/23/2010 0:00,0,2110700,0,2.527738215,0,252,42613
2/24/2010 0:00,0,2120200,0,3.781179252,0,195,42809
2/25/2010 0:00,0,2127600,0,3.781179252,0,150,42959
2/26/2010 0:00,0,2136100,0,3.781179252,0,176,43135
2/27/2010 0:00,0,2144750,0,3.781179252,0,176,43311
2/28/2010 0:00,0,2152850,0,3.781179252,0,165,43476
3/1/2010 0:00,0,2162150,0,3.781179252,0,187,43663
3/2/2010 0:00,0,2171950,0,3.781179252,0,203,43867
3/3/2010 0:00,0,2179350,0,3.781179252,0,150,44018
3/4/2010 0:00,0,2188450,0,3.781179252,0,187,44205
3/5/2010 0:00,0,2197200,0,3.781179252,0,178,44383
3/6/2010 0:00,0,2206350,0,3.781179252,0,187,44571
3/7/2010 0:00,0,2215000,0,3.781179252,0,177,44749
3/8/2010 0:00,0,2221800,0,4.53108175,0,143,44890
3/9/2010 0:00,0,2229200,0,4.53108175,0,149,45039
3/10/2010 0:00,0,2236650,0,4.53108175,0,153,45191
3/11/2010 0:00,0,2243950,0,4.53108175,0,155,45345
3/12/2010 0:00,0,2249850,0,4.53108175,0,119,45464
3/13/2010 0:00,0,2257750,0,4.53108175,0,160,45624
3/14/2010 0:00,0,2264000,0,4.53108175,0,127,45751
3/15/2010 0:00,0,2270200,0,4.53108175,0,131,45879
3/16/2010 0:00,0,2277000,0,4.53108175,0,138,46017
3/17/2010 0:00,0,2283150,0,4.53108175,0,127,46144
3/18/2010 0:00,0,2290950,0,4.53108175,0,163,46305
3/19/2010 0:00,0,2297600,0,4.53108175,0,140,46449
3/20/2010 0:00,0,2307250,0,4.53108175,0,204,46652
3/21/2010 0:00,0,2316300,0,4.53108175,0,191,46843
3/22/2010 0:00,0,2325150,0,4.56516291,0,184,47029
3/23/2010 0:00,0,2335400,0,4.56516291,0,212,47244
3/24/2010 0:00,0,2344100,0,4.56516291,0,183,47431
3/25/2010 0:00,0,2353400,0,4.56516291,0,196,47628
3/26/2010 0:00,0,2363150,0,4.56516291,0,204,47841
3/27/2010 0:00,0,2371850,0,4.56516291,0,183,48023
3/28/2010 0:00,0,2381550,0,4.56516291,0,197,48221
3/29/2010 0:00,0,2391150,0,4.56516291,0,199,48426
3/30/2010 0:00,0,2401700,0,4.56516291,0,214,48643
3/31/2010 0:00,0,2412050,0,4.56516291,0,209,48856
4/1/2010 0:00,0,2421500,0,6.085476906,0,195,49054
4/2/2010 0:00,0,2428900,0,6.085476906,0,152,49209
4/3/2010 0:00,0,2437200,0,6.085476906,0,173,49380
4/4/2010 0:00,0,2445500,0,6.085476906,0.26,172,49555
4/5/2010 0:00,0,2453800,0,6.085476906,0,176,49734
4/6/2010 0:00,0,2461050,0,6.085476906,0,175,49909
4/7/2010 0:00,0,2470700,0,6.085476906,0,203,50116
4/8/2010 0:00,0,2480450,0,6.085476906,0,209,50324
4/9/2010 0:00,0,2489300,0,6.085476906,0,190,50513
4/10/2010 0:00,0,2501300,0,6.085476906,0,302,50807
4/11/2010 0:00,0,2513250,0,6.085476906,0,269,51078
4/12/2010 0:00,0,2524100,0,7.819796993,0,259,51348
4/13/2010 0:00,0,2532350,0,7.819796993,0,182,51538
4/14/2010 0:00,0,2542350,0,7.819796993,0,233,51768
4/15/2010 0:00,0,2552650,0,7.819796993,0,277,52055
4/16/2010 0:00,0,2562750,0,7.819796993,0,231,52289
4/17/2010 0:00,0,2573250,0,7.819796993,0,236,52531
4/18/2010 0:00,0,2586500,0,7.819796993,0,1346,53868
4/19/2010 0:00,0,2597350,0,7.819796993,0,2286,56164
4/20/2010 0:00,0,2607600,0,7.819796993,0,234,56406
4/21/2010 0:00,0,2618650,0,7.819796993,0,241,56657
4/22/2010 0:00,0,2627500,0,11.46431581,0,207,56867
4/23/2010 0:00,0,2635000,0,11.46431581,0,192,57065
4/24/2010 0:00,0,2642350,0,11.46431581,0,184,57256
4/25/2010 0:00,0,2650800,0,11.46431581,0,196,57466
4/26/2010 0:00,0,2659300,0,11.46431581,0,211,57686
4/27/2010 0:00,0,2667800,0,11.46431581,0,216,57911
4/28/2010 0:00,0,2676550,0,11.46431581,0,212,58130
4/29/2010 0:00,0,2684500,0,11.46431581,0,188,58327
4/30/2010 0:00,0,2692150,0,11.46431581,0,179,58508
5/1/2010 0:00,0,2700300,0,11.46431581,0,181,58695
5/2/2010 0:00,0,2708800,0,11.46431581,0,190,58892
5/3/2010 0:00,0,2716800,0,11.46431581,0,178,59078
5/4/2010 0:00,0,2723300,0,12.84918315,0,148,59229
5/5/2010 0:00,0,2730600,0,12.84918315,0,171,59420
5/6/2010 0:00,0,2738150,0,12.84918315,0,166,59593
5/7/2010 0:00,0,2744700,0,12.84918315,0,153,59759
5/8/2010 0:00,0,2752100,0,12.84918315,0,163,59929
5/9/2010 0:00,0,2759200,0,12.84918315,0,186,60122
5/10/2010 0:00,0,2766050,0,12.84918315,0,154,60283
5/11/2010 0:00,0,2771800,0,12.84918315,0,134,60421
5/12/2010 0:00,0,2777850,0,12.84918315,0,133,60568
5/13/2010 0:00,0,2784350,0,12.84918315,0,152,60732
5/14/2010 0:00,0,2790350,0,12.84918315,0,146,60880
5/15/2010 0:00,0,2795650,0,12.84918315,9.35,131,61018
5/16/2010 0:00,0,2800450,0,12.84918315,0,110,61136
5/17/2010 0:00,0,2807650,0,12.84918315,0,158,61309
5/18/2010 0:00,0,2816050,0,12.84918315,0,204,61526
5/19/2010 0:00,0,2824150,0,12.84918315,0,208,61738
5/20/2010 0:00,0,2833300,0,11.84622815,0,213,61959
5/21/2010 0:00,0,2842550,0,11.84622815,0,217,62189
5/22/2010 0:00,0,2852150,0,11.84622815,0,217,62416
5/23/2010 0:00,0,2862900,0,11.84622815,0.99,299,62716
5/24/2010 0:00,0,2872400,0,11.84622815,0,250,62978
5/25/2010 0:00,0,2883150,0,11.84622815,0,258,63245
5/26/2010 0:00,0,2893750,0,11.84622815,0,255,63504
5/27/2010 0:00,0,2903500,0,11.84622815,0,253,63782
5/28/2010 0:00,0,2914450,0,11.84622815,0,258,64047
5/29/2010 0:00,0,2924300,0,16.61907875,0,258,64309
5/30/2010 0:00,0,2931850,0,16.61907875,0,197,64509
5/31/2010 0:00,0,2939450,0,16.61907875,0,205,64716
6/1/2010 0:00,0,2946100,0,16.61907875,0,165,64894
6/2/2010 0:00,0,2952750,0,16.61907875,0,178,65076
6/3/2010 0:00,0,2960600,0,16.61907875,0,218,65295
6/4/2010 0:00,0,2967250,0,16.61907875,0,190,65495
6/5/2010 0:00,0,2974200,0,16.61907875,0,177,65683
6/6/2010 0:00,0,2981750,0,16.61907875,0,192,65884
6/7/2010 0:00,0,2989550,0,16.61907875,0,201,66095
6/8/2010 0:00,0,2997450,0,16.61907875,0,219,66317
6/9/2010 0:00,0,3005550,0,16.61907875,0,205,66516
6/10/2010 0:00,0,3013900,0,16.61907875,0,218,66740
6/11/2010 0:00,0,3022300,0,16.61907875,0,252,66988
6/12/2010 0:00,0,3029150,0,17.38148816,0,218,67214
6/13/2010 0:00,0,3037200,0,17.38148816,0,216,67435
6/14/2010 0:00,0,3044800,0,17.38148816,0,244,67681
6/15/2010 0:00,0,3054600,0,17.38148816,0,298,67969
6/16/2010 0:00,0,3061950,0,17.38148816,0,196,68165
6/17/2010 0:00,0,3069100,0,17.38148816,0,210,68373
6/18/2010 0:00,0,3076500,0,17.38148816,0,187,68557
6/19/2010 0:00,0,3084400,0,17.38148816,0,214,68775
6/20/2010 0:00,0,3093050,0,17.38148816,0,219,68991
6/21/2010 0:00,0,3101150,0,17.38148816,0,254,69233
6/22/2010 0:00,0,3109050,0,17.38148816,0,250,69468
6/23/2010 0:00,0,3117600,0,17.38148816,0,256,69710
6/24/2010 0:00,0,3126700,0,19.40479633,0,251,69957
6/25/2010 0:00,0,3134300,0,19.40479633,0,227,70184
6/26/2010 0:00,0,3142450,0,19.40479633,0,198,70389
6/27/2010 0:00,0,3150400,0,19.40479633,0,197,70604
6/28/2010 0:00,0,3158550,0,19.40479633,0,217,70840
6/29/2010 0:00,0,3166600,0,19.40479633,0,235,71093
6/30/2010 0:00,0,3175800,0,19.40479633,0,274,71376
7/1/2010 0:00,0,3186200,0,19.40479633,1.37,257,71649
7/2/2010 0:00,0,3194950,0,19.40479633,0,223,71888
7/3/2010 0:00,0,3204950,0,19.40479633,0,256,72171
7/4/2010 0:00,0,3214250,0,19.40479633,0,223,72416
7/5/2010 0:00,0,3223050,0,19.40479633,0,215,72659
7/6/2010 0:00,0,3231450,0,23.50125722,0,209,72883
7/7/2010 0:00,0,3239150,0,23.50125722,0,215,73092
7/8/2010 0:00,0,3247050,0,23.50125722,0,236,73332
7/9/2010 0:00,0,3256500,0,23.50125722,0,262,73590
7/10/2010 0:00,0,3266250,0,23.50125722,0,237,73828
7/11/2010 0:00,0,3275100,0,23.50125722,0,240,74070
7/12/2010 0:00,0,3300750,0,23.50125722,0,2822,75900
7/13/2010 0:00,0,3337950,0,45.38582234,0,2122,77639
7/14/2010 0:00,0,3366650,0,45.38582234,0.01,6109,83298
7/15/2010 0:00,0,3397850,0,45.38582234,0.61,2015,85091
7/16/2010 0:00,0,3427750,0,181.5432894,0.23,1683,86484
7/17/2010 0:00,0,3436900,0,181.5432894,0.09,548,86946
7/18/2010 0:00,0,3445850,0,181.5432894,0.66,549,87373
7/19/2010 0:00,0,3454050,0,181.5432894,0.31,606,87860
7/20/2010 0:00,0,3462950,0,181.5432894,0,757,88487
7/21/2010 0:00,0,3473050,0,181.5432894,0,536,88952
7/22/2010 0:00,0,3482400,0,181.5432894,0,498,89380
7/23/2010 0:00,0,3492100,0,181.5432894,0.01,464,89772
7/24/2010 0:00,0,3501350,0,181.5432894,0,450,90146
7/25/2010 0:00,0,3512050,0,181.5432894,2.87,2173,92483
7/26/2010 0:00,0,3525050,0,181.5432894,0.24,522,92951
7/27/2010 0:00,0,3533800,0,244.2132231,1.9,551,93396
7/28/2010 0:00,0,3541900,0,244.2132231,0.17,413,93738
7/29/2010 0:00,0,3550650,0,244.2132231,0.95,393,97193
7/30/2010 0:00,0,3559750,0,244.2132231,1.04,420,97555
7/31/2010 0:00,0,3569200,0,244.2132231,0.41,348,97850
8/1/2010 0:00,0,3580250,0,244.2132231,0.19,373,98174
8/2/2010 0:00,0,3592950,0,244.2132231,0.36,456,98587
8/3/2010 0:00,0,3604350,0,244.2132231,0,668,99210
8/4/2010 0:00,0,3615750,0,244.2132231,0,421,99585
8/5/2010 0:00,0,3627950,0,244.2132231,0,787,100189
8/6/2010 0:00,0,3636000,0,352.1612091,0,418,100557
8/7/2010 0:00,0,3643100,0,352.1612091,2.31,334,100844
8/8/2010 0:00,0,3652700,0,352.1612091,0,365,101167
8/9/2010 0:00,0,3662150,0,352.1612091,0,461,101590
8/10/2010 0:00,0,3672500,0,352.1612091,4.32,467,101992
8/11/2010 0:00,0,3683350,0,352.1612091,0,425,102376
8/12/2010 0:00,0,3694250,0,352.1612091,0,462,102783
8/13/2010 0:00,0,3705100,0,352.1612091,0,600,103291
8/14/2010 0:00,0,3718150,0,352.1612091,0,450,103715
8/15/2010 0:00,0,3731900,0,511.7735343,0,402,104138
8/16/2010 0:00,0,3737700,0,511.7735343,0,387,104456
8/17/2010 0:00,0.0769,3744250,287932.825,511.7735343,0.67,393,104808
8/18/2010 0:00,0.074,3750900,277566.6,511.7735343,1.56,449,105185
8/19/2010 0:00,0.0688,3757900,258543.52,511.7735343,0,395,105553
8/20/2010 0:00,0.0667,3766250,251208.875,511.7735343,0,433,105951
8/21/2010 0:00,0.066899,3775450,252573.8296,511.7735343,0,396,106299
8/22/2010 0:00,0.0664,3785400,251350.56,511.7735343,0,358,106649
8/23/2010 0:00,0.066,3796250,250552.5,511.7735343,0,431,107038
8/24/2010 0:00,0.066889,3806500,254612.9785,511.7735343,0,393,107375
8/25/2010 0:00,0.0665,3817850,253887.025,511.7735343,0.8,414,107771
8/26/2010 0:00,0.066499,3828250,254574.7968,511.7735343,0,391,108145
8/27/2010 0:00,0.065,3837150,249414.75,623.3869599,0,316,108436
8/28/2010 0:00,0.065,3846100,249996.5,623.3869599,5E-07,393,108784
8/29/2010 0:00,0.0648,3854000,249739.2,623.3869599,0.1400006,300,109052
8/30/2010 0:00,0.069,3861450,266440.05,623.3869599,0.4,335,109340
8/31/2010 0:00,0.06497,3870200,251446.894,623.3869599,0.2000003,462,109805
9/1/2010 0:00,0.0649,3879000,251747.1,623.3869599,0.1300001,459,110213
9/2/2010 0:00,0.0629,3886550,244463.995,623.3869599,1E-07,340,110521
9/3/2010 0:00,0.0634,3894550,246914.47,623.3869599,0,363,110835
9/4/2010 0:00,0.0613,3903500,239284.55,623.3869599,0,313,111121
9/5/2010 0:00,0.0629,3911600,246039.64,623.3869599,0.01,351,111424
9/6/2010 0:00,0.064,3920050,250883.2,623.3869599,1E-07,326,111722
9/7/2010 0:00,0.06185,3927600,242922.06,623.3869599,0,284,111993
9/8/2010 0:00,0.06201,3935200,244021.752,712.8848646,2E-07,332,112285
9/9/2010 0:00,0.0624,3942750,246027.6,712.8848646,0.11,383,112628
9/10/2010 0:00,0.06201,3951300,245020.113,712.8848646,2E-07,410,113006
9/11/2010 0:00,0.062,3959400,245482.8,712.8848646,0,328,113302
9/12/2010 0:00,0.064999,3968550,257951.7815,712.8848646,0.15,392,113652
9/13/2010 0:00,0.06201,3976750,246598.2675,712.8848646,0,489,114088
9/14/2010 0:00,0.0641,3986500,255534.65,712.8848646,0.00960362,492,114525
9/15/2010 0:00,0.175,3995900,699282.5,712.8848646,0,491,114975
9/16/2010 0:00,0.0619,4005400,247934.26,712.8848646,0,385,115355
9/17/2010 0:00,0.0609,4016200,244586.58,712.8848646,0,382,115734
9/18/2010 0:00,0.0609,4028050,245308.245,712.8848646,0.18,445,116165
9/19/2010 0:00,0.062599,4038550,252809.1915,917.8307413,0,379,116504
9/20/2010 0:00,0.0634,4049100,256712.94,917.8307413,0,469,116926
9/21/2010 0:00,0.0633,4057950,256868.235,917.8307413,1E-07,743,117562
9/22/2010 0:00,0.0628,4066600,255382.48,917.8307413,0,999,118361
9/23/2010 0:00,0.063,4077200,256863.6,917.8307413,0,801,119059
9/24/2010 0:00,0.06281,4089500,256861.495,917.8307413,0,631,119617
9/25/2010 0:00,0.0624,4099600,255815.04,917.8307413,0,499,120068
9/26/2010 0:00,0.062279,4109450,255932.4366,917.8307413,0,493,120522
9/27/2010 0:00,0.062206,4121350,256372.6981,917.8307413,0.02,753,121161
9/28/2010 0:00,0.06271,4132150,259127.1265,917.8307413,0.41,453,121628
9/29/2010 0:00,0.06219,4141000,257528.79,1318.67005,1.03,1000,122626
9/30/2010 0:00,0.06192,4148050,256847.256,1318.67005,0,427,122984
10/1/2010 0:00,0.061999,4155850,257658.5442,1318.67005,0.56,664,123547
10/2/2010 0:00,0.061999,4161300,257996.4387,1318.67005,0.00776615,609,124048
10/3/2010 0:00,0.0614,4167350,255875.29,1318.67005,0.00776813,501,124449
10/4/2010 0:00,0.062,4175050,258853.1,1318.67005,1.09E-06,525,124863
10/5/2010 0:00,0.06301,4181200,263457.412,1318.67005,0,471,125216
10/6/2010 0:00,0.0633,4188800,265151.04,1318.67005,1.09E-06,493,125624
10/7/2010 0:00,0.0638,4197450,267797.31,1318.67005,0,443,125994
10/8/2010 0:00,0.088,4205200,370057.6,1318.67005,0,421,126337
10/9/2010 0:00,0.12001,4212850,505584.1285,1318.67005,0,468,126719
10/10/2010 0:00,0.12,4221450,506574,1318.67005,0,460,127092
10/11/2010 0:00,0.1301,4229700,550283.97,1318.67005,1.09E-06,443,127440
10/12/2010 0:00,0.099,4237700,419532.3,1378.028165,0,439,127801
10/13/2010 0:00,0.095,4246150,403384.25,1378.028165,0,446,128151
10/14/2010 0:00,0.105,4255750,446853.75,1378.028165,0.35,459,128527
10/15/2010 0:00,0.119,4265000,507535,1378.028165,0,407,128860
10/16/2010 0:00,0.109,4276950,466187.55,1378.028165,0,493,129272
10/17/2010 0:00,0.1045,4291050,448414.725,1378.028165,0,579,129757
10/18/2010 0:00,0.103,4304100,443322.3,1378.028165,0.02,623,130274
10/19/2010 0:00,0.1024,4316250,441984,1378.028165,0,1240,131238
10/20/2010 0:00,0.103,4327950,445778.85,1378.028165,0,914,131931
10/21/2010 0:00,0.109,4339600,473016.4,2149.021815,0.00776615,745,132533
10/22/2010 0:00,0.107,4347250,465155.75,2149.021815,0,645,133028
10/23/2010 0:00,0.10901,4355950,474842.1095,2149.021815,0.05,776,133651
10/24/2010 0:00,0.19,4365400,829426,2149.021815,0,592,134124
10/25/2010 0:00,0.15,4375900,656385,2149.021815,0,601,134603
10/26/2010 0:00,0.19,4388000,833720,2149.021815,0,620,135089
10/27/2010 0:00,0.19,4398600,835734,2149.021815,0,778,135658
10/28/2010 0:00,0.19001,4409350,837820.5935,2149.021815,0,677,136158
10/29/2010 0:00,0.191,4421100,844430.1,2149.021815,0,537,136624
10/30/2010 0:00,0.1919,4433100,850711.89,2149.021815,0,495,137068
10/31/2010 0:00,0.199,4442200,883997.8,3091.73689,0,345,137379
11/1/2010 0:00,0.1975,4451600,879191,3091.73689,0,416,137743
11/2/2010 0:00,0.1955,4460000,871930,3091.73689,0,321,138026
11/3/2010 0:00,0.275,4470050,1229263.75,3091.73689,0,388,138360
11/4/2010 0:00,0.23601,4479600,1057230.396,3091.73689,0,378,138699
11/5/2010 0:00,0.2399,4490550,1077282.945,3091.73689,0,458,139115
11/6/2010 0:00,0.29,4500650,1305188.5,3091.73689,0,453,139504
11/7/2010 0:00,0.499999,4513050,2256520.487,3091.73689,0,487,139949
11/8/2010 0:00,0.37,4526100,1674657,3091.73689,0.83,544,140447
11/9/2010 0:00,0.3368,4538100,1528432.08,4536.353723,0,509,140905
11/10/2010 0:00,0.2667,4547750,1212884.925,4536.353723,0,416,141277
11/11/2010 0:00,0.24,4559350,1094244,4536.353723,0,477,141706
11/12/2010 0:00,0.251,4567900,1146542.9,4536.353723,0,333,142002
11/13/2010 0:00,0.3,4578850,1373655,4536.353723,0,358,142335
11/14/2010 0:00,0.299,4590750,1372634.25,4536.353723,0,442,142734
11/15/2010 0:00,0.2828,4601800,1301389.04,4536.353723,0,1882,144589
11/16/2010 0:00,0.2827,4610850,1303487.295,4536.353723,0.48,5349,156676
11/17/2010 0:00,0.28,4623350,1294538,4536.353723,0,540,157139
11/18/2010 0:00,0.289999,4636500,1344580.364,4536.353723,0,486,157573
11/19/2010 0:00,0.283,4644800,1314478.4,6866.898649,0,404,165304
11/20/2010 0:00,0.289,4650550,1344008.95,6866.898649,0.73,610,177626
11/21/2010 0:00,0.29,4657300,1350617,6866.898649,1.17,520,188004
11/22/2010 0:00,0.282,4665300,1315614.6,6866.898649,0.6,499,188399
11/23/2010 0:00,0.2879,4672500,1345212.75,6866.898649,0.54,408,188737
11/24/2010 0:00,0.28299,4681750,1324888.433,6866.898649,0.31,610,191486
11/25/2010 0:00,0.28299,4689350,1327039.157,6866.898649,0,641,197369
11/26/2010 0:00,0.289,4699500,1358155.5,6866.898649,0.37,889,198911
11/27/2010 0:00,0.284399,4708650,1339135.351,6866.898649,0.01,630,199401
11/28/2010 0:00,0.28461,4716950,1342491.139,6866.898649,0.01,553,199858
11/29/2010 0:00,0.279,4727550,1318986.45,6866.898649,0.03,514,200293
11/30/2010 0:00,0.275,4738050,1302963.75,8078.195258,0.01,565,200748
12/1/2010 0:00,0.225,4746900,1068052.5,8078.195258,0.02,700,201253
12/2/2010 0:00,0.25,4756550,1189137.5,8078.195258,0.07,586,201725
12/3/2010 0:00,0.2553,4766150,1216798.095,8078.195258,0.02,510,202136
12/4/2010 0:00,0.2589,4777100,1236791.19,8078.195258,0.01,515,202538
12/5/2010 0:00,0.235,4789000,1125415,8078.195258,0.02090727,546,202974
12/6/2010 0:00,0.225,4801000,1080225,8078.195258,0.05518713,540,203421
12/7/2010 0:00,0.226,4812650,1087658.9,8078.195258,0.03214637,709,203969
12/8/2010 0:00,0.2477,4824200,1194954.34,8078.195258,0.08,686,204506
12/9/2010 0:00,0.2388,4836700,1155003.96,8078.195258,0.04727152,639,205022
12/10/2010 0:00,0.204,4844200,988216.8,12251.99976,0.06000109,514,205404
12/11/2010 0:00,0.2275,4852800,1104012,12251.99976,0.07724798,773,205908
12/12/2010 0:00,0.228,4861500,1108422,12251.99976,0.16893365,832,206472
12/13/2010 0:00,0.22748,4869100,1107622.868,12251.99976,0.34111695,1116,207195
12/14/2010 0:00,0.23,4877250,1121767.5,12251.99976,0.03395871,978,207878
12/15/2010 0:00,0.2468,4886200,1205914.16,12251.99976,0.0723952,841,208488
12/16/2010 0:00,0.2459,4895500,1203803.45,12251.99976,0.10473581,700,209011
12/17/2010 0:00,0.255,4904150,1250558.25,12251.99976,0.05382187,654,209514
12/18/2010 0:00,0.249,4912050,1223100.45,12251.99976,0.21944472,603,209980
12/19/2010 0:00,0.2499,4921250,1229820.375,12251.99976,0.11218083,775,210527
12/20/2010 0:00,0.275,4929200,1355530,12251.99976,0.07883365,1100,211461
12/21/2010 0:00,0.26909,4939050,1329048.965,12251.99976,0.12815952,828,212077
12/22/2010 0:00,0.267,4946950,1320835.65,14484.16236,0.17743052,875,212711
12/23/2010 0:00,0.25,4954100,1238525,14484.16236,0.06,860,213263
12/24/2010 0:00,0.25,4961600,1240400,14484.16236,0.08829328,788,213841
12/25/2010 0:00,0.25,4969700,1242425,14484.16236,0.04743052,793,214396
12/26/2010 0:00,0.269999,4977050,1343798.523,14484.16236,0.07,946,215046
12/27/2010 0:00,0.265,4985100,1321051.5,14484.16236,0.10834879,678,215553
12/28/2010 0:00,0.28,4993550,1398194,14484.16236,0.09056339,772,216137
12/29/2010 0:00,0.301,5002150,1505647.15,14484.16236,0.12251652,848,216778
12/30/2010 0:00,0.299999,5010150,1503039.99,14484.16236,0.13238552,730,217320
12/31/2010 0:00,0.299999,5018350,1505499.982,14484.16236,0.02335061,768,217899
1/1/2011 0:00,0.299998,5027250,1508164.946,14484.16236,0.06915258,775,218493
1/2/2011 0:00,0.299996,5036250,1510854.855,14484.16236,0.09129091,779,219086
1/3/2011 0:00,0.299998,5044450,1513324.911,16307.42094,0.69638641,956,219939
1/4/2011 0:00,0.299899,5051550,1514954.793,16307.42094,0.07954493,943,221181
1/5/2011 0:00,0.298998,5059050,1512645.832,16307.42094,0.05838636,1064,222373
1/6/2011 0:00,0.299,5066400,1514853.6,16307.42094,0.08757579,950,223223
1/7/2011 0:00,0.322,5073600,1633699.2,16307.42094,0.07352512,887,224103
1/8/2011 0:00,0.322898,5083200,1641355.114,16307.42094,0.02,1267,225495
1/9/2011 0:00,0.322998,5090800,1644318.218,16307.42094,0.13765433,1110,226688
1/10/2011 0:00,0.329,5099150,1677620.35,16307.42094,0.07884469,1209,228046
1/11/2011 0:00,0.329,5107250,1680285.25,16307.42094,0.03,1185,229308
1/12/2011 0:00,0.35,5115600,1790460,16307.42094,0.24212907,1084,230541
1/13/2011 0:00,0.405,5124850,2075564.25,16307.42094,0.08,1150,231812
1/14/2011 0:00,0.45,5133550,2310097.5,16307.42094,0.05493887,1134,233097
1/15/2011 0:00,0.4,5142150,2056860,18437.64439,0.10987774,1094,234029
1/16/2011 0:00,0.4,5150800,2060320,18437.64439,0.07835008,1250,235056
1/17/2011 0:00,0.4,5159450,2063780,18437.64439,0.15276428,1080,235872
1/18/2011 0:00,0.38679,5167250,1998640.628,18437.64439,0.03768351,1200,236742
1/19/2011 0:00,0.3401,5176100,1760391.61,18437.64439,0.06323904,1281,237709
1/20/2011 0:00,0.3675,5184500,1905303.75,18437.64439,0.12736667,1125,238556
1/21/2011 0:00,0.44,5193400,2285096,18437.64439,0.02048576,1354,239603
1/22/2011 0:00,0.4299,5201600,2236167.84,18437.64439,0.45874839,1742,241034
1/23/2011 0:00,0.4443,5210100,2314847.43,18437.64439,0.29048576,1397,242107
1/24/2011 0:00,0.443,5219100,2312061.3,18437.64439,0.30905919,1682,243441
1/25/2011 0:00,0.425,5226900,2221432.5,18437.64439,0.14,1282,244406
1/26/2011 0:00,0.425,5236650,2225576.25,18437.64439,0.12905919,1192,245391
1/27/2011 0:00,0.4174,5244650,2189116.91,22012.38134,0.49,1184,246291
1/28/2011 0:00,0.45,5252800,2363760,22012.38134,0.13,1329,247327
1/29/2011 0:00,0.446,5260300,2346093.8,22012.38134,0.31195608,1642,248617
1/30/2011 0:00,0.48,5268500,2528880,22012.38134,0.22108788,2494,250820
1/31/2011 0:00,0.5,5276000,2638000,22012.38134,3.39,2162,252635
2/1/2011 0:00,0.95,5284950,5020702.5,22012.38134,0.68108788,1311,253620
2/2/2011 0:00,0.840099,5293050,4446686.012,22012.38134,0.28,1283,254624
2/3/2011 0:00,0.75,5300500,3975375,22012.38134,0.11818974,975,255401
2/4/2011 0:00,0.88,5310000,4672800,22012.38134,0.08586535,1134,256319
2/5/2011 0:00,0.9167,5319150,4876064.805,22012.38134,0.2159958,1094,257206
2/6/2011 0:00,0.92,5327900,4901668,22012.38134,0.13,1060,258063
2/7/2011 0:00,0.90585,5338200,4835608.47,22012.38134,0.19347709,1094,258974
2/8/2011 0:00,0.9,5346800,4812120,25997.87993,0.32049075,1053,259816
2/9/2011 0:00,0.935,5355950,5007813.25,25997.87993,0.04541728,1387,260849
2/10/2011 0:00,1.1,5365400,5901940,25997.87993,0.80304408,2797,262715
2/11/2011 0:00,1.0065,5374950,5409887.175,25997.87993,0.50910687,3757,265148
2/12/2011 0:00,1.0899,5384450,5868512.055,25997.87993,0.63186934,2918,267051
2/13/2011 0:00,1.08,5394650,5826222,25997.87993,0.32,2608,268892
2/14/2011 0:00,1.08,5403950,5836266,25997.87993,2.13,2838,270870
2/15/2011 0:00,1.085,5414550,5874786.75,25997.87993,0.84,3046,273137
2/16/2011 0:00,1.05019,5426100,5698435.959,25997.87993,0.22346193,2466,275199
2/17/2011 0:00,1.05019,5438100,5711038.239,25997.87993,0.62346193,3096,277454
2/18/2011 0:00,1.05019,5448900,5722380.291,36459.88693,0.46,3034,279540
2/19/2011 0:00,1.02,5457700,5566854,36459.88693,0.51,2542,281313
2/20/2011 0:00,0.954896,5467100,5220511.922,36459.88693,0.18,2492,283011
2/21/2011 0:00,0.8796,5476400,4817041.44,36459.88693,0.5,2857,284980
2/22/2011 0:00,0.869499,5487000,4770941.013,36459.88693,0.19,3143,287132
2/23/2011 0:00,0.95,,5224192.5,36459.88693,0.40332199,3480,289526
2/24/2011 0:00,0.9499,,5233806.515,36459.88693,0.15769472,2847,291483
2/25/2011 0:00,1,,5520950,36459.88693,0.26097152,3067,293617
2/26/2011 0:00,0.988567,,5470235.495,36459.88693,0.71049575,2901,295581
2/27/2011 0:00,0.96,,5325168,55589.51813,0.74,3198,297842
2/28/2011 0:00,0.949231,,5273357.897,55589.51813,0.53785377,2706,299774
3/1/2011 0:00,0.97,,5395043,55589.51813,0.73455377,2494,301434
3/2/2011 0:00,0.9498,,5290718.43,55589.51813,0.2465,4755,304408
3/3/2011 0:00,0.94,,5244730,55589.51813,6.3913,4099,307410
3/4/2011 0:00,0.9392,,5249611.44,55589.51813,1.3986,2996,309529
3/5/2011 0:00,0.918901,,5148326.633,55589.51813,1.21430001,2839,311475
3/6/2011 0:00,0.910445,5616200,5113241.209,55589.51813,5.13130001,2750,313393
